数据ID,类别,评论内容,属性,情感标签
TRAIN_54288,图书音像,很深刻 看了这本悟空传觉得里面有很深的道理…直得一读,其他,1
TRAIN_54289,图书音像,赞赏 该书对PCO工作者有指导性意义。是前所未有的。,其他,1
TRAIN_54290,图书音像,太矫情的童话 不怎么喜欢有些话写的太娇气本身很爱童话但是这个翻译颇矫情,其他,1
TRAIN_54291,图书音像,一般我打75-80分 书出的好可惜图太小白边空的真的恨啊大片大片的.色彩印刷很不理想,印刷,1
TRAIN_54291,图书音像,一般我打75-80分 书出的好可惜图太小白边空的真的恨啊大片大片的.色彩印刷很不理想,插图,0
TRAIN_54292,图书音像,很满意 本来是在书店看到这本书书店卖原价没有一点折扣的后来快结帐的时候突然想到亚马逊就在亚马逊上订购了。质量没得说书的原版塑封皮还是原原本本的包在书上绝对够好本人斯蒂芬金书迷很喜欢他的风格。全力推荐,其他,1
TRAIN_54293,图书音像,必备的基础书 详细介绍了领队的工作内容从组团到回国三团的全过程以及注意事项。对于初当领队的人是一本不可缺的入门书。,其他,1
TRAIN_54294,图书音像,签名版有货 大约半个月前下的订单除了喜欢这本书还喜欢签名版可一直没货也不知你们这群评论的人是何方神圣难道是传说中的托希望卓越给个说法谢谢,其他,0
TRAIN_54295,图书音像,书很厚 翻了下书很厚理论有点深,其他,1
TRAIN_54296,图书音像,质量不好 纸张的质量和装订的质量都不好买了退有麻烦郁闷中。,纸张,0
TRAIN_54297,图书音像,7岁前决定孩子一生的关键期 这本书不错举案说法讲解很生动受益匪浅,其他,1
TRAIN_54298,电脑/办公,还可以 犹豫了很久还是下单买了容量确实是14G还没有拷很大的文件速度有待考量。 改不了U盘名称挺奇怪的。 有很多人说包装是拆开的我就留意了一下。之前没有买过U盘但是买过SD卡外面的塑料壳要剪开才能拿到SD卡。但这个U盘的塑料壳不需要剪开直接就能打开没有密封这样U盘就有被替换的可能了。希望可以用很久不要轻易坏掉了。,质量,0
TRAIN_54298,电脑/办公,还可以 犹豫了很久还是下单买了容量确实是14G还没有拷很大的文件速度有待考量。 改不了U盘名称挺奇怪的。 有很多人说包装是拆开的我就留意了一下。之前没有买过U盘但是买过SD卡外面的塑料壳要剪开才能拿到SD卡。但这个U盘的塑料壳不需要剪开直接就能打开没有密封这样U盘就有被替换的可能了。希望可以用很久不要轻易坏掉了。,速度,1
TRAIN_54299,图书音像,挺好的 挺好的就是我们上课的课本,其他,1
TRAIN_54300,图书音像,好书 真的是好书推荐一下哦,其他,1
TRAIN_54301,美妆个护,好 好用味道也是我喜欢的,香味,1
TRAIN_54302,图书音像,蛮好呦 书的封面和封底是硬质翻译不错感觉比我之前借的那本人民出版社的容易读,封面,1
TRAIN_54303,图书音像,专业 专业用书内容还不错,内容,1
TRAIN_54304,电脑/办公,HD419 中高音还不错低音有点下不去带上去很舒服总体还不错。,音质,1
TRAIN_54305,图书音像,很精美有趣的书 在爸妈网上看到对这套带音频书的好评趁着网站搞活动果断地下单隔天就收到了。果然是本很精美有趣的书值得拥有要是价格能再便宜些就更好了,价格,1
TRAIN_54305,图书音像,很精美有趣的书 在爸妈网上看到对这套带音频书的好评趁着网站搞活动果断地下单隔天就收到了。果然是本很精美有趣的书值得拥有要是价格能再便宜些就更好了,包装,1
TRAIN_54306,图书音像,不错纸质、内容都挺可以的 不错纸质、内容都挺可以的对得起这价钱,内容,1
TRAIN_54306,图书音像,不错纸质、内容都挺可以的 不错纸质、内容都挺可以的对得起这价钱,纸张,1
TRAIN_54308,图书音像,值得收藏 书质量不错内容没得说几米的书值得一看,质量,1
TRAIN_54308,图书音像,值得收藏 书质量不错内容没得说几米的书值得一看,内容,1
TRAIN_54309,图书音像,实用 很实用都是一线导游亲身经验。 值得看一看,其他,1
TRAIN_54310,图书音像,有错印 买多一本就是图片丰富点没什么可读性,插图,1
TRAIN_54311,图书音像,本书中的繁星春水是节选版不是完全版 给孩子买的但繁星春水是节选的内容不全误导了我还得给孩子再买本完全版的,其他,1
TRAIN_54312,图书音像,好书不错 好书不错内容很实用买来学习一下,内容,1
TRAIN_54313,图书音像,如此小的书 还得36块钱让送快递的非常想不通这是什么书我说这是当代中国的圣经。,其他,1
TRAIN_54314,图书音像,不错 收到书宝贝就忍不住让麻麻教浅显易懂还附赠漂亮的折纸不错,外观,1
TRAIN_54314,图书音像,不错 收到书宝贝就忍不住让麻麻教浅显易懂还附赠漂亮的折纸不错,纸张,1
TRAIN_54315,图书音像,质量有待提高 书有些旧、不知道是不是二手的、封皮有非常明显划痕、我觉得应该不是快递的问题、书送来时快递包装的很好、包了很多层啊、还有书页有点泛黄、感觉不只是二手的、不过有个小书签、还是挺好看的、,外观,1
TRAIN_54316,图书音像,便宜装帧不是太喜欢 便宜装帧不是太喜欢,价格,1
TRAIN_54317,图书音像,喜欢 画面很漂亮很容易让小朋友阅读,外观,1
TRAIN_54318,家具/家装/建材,包装太不仔细。 包装极不严实。外箱打开后一个灯泡直接从盒子里掉了出来摔得粉碎。,包装,1
TRAIN_54319,图书音像,很棒 书很快就到了无损坏。 书的内容很深刻是本磨脑子的好书。,内容,0
TRAIN_54320,图书音像,挺好的... 拿着很结实 这个价钱很划算...,质量,1
TRAIN_54320,图书音像,挺好的... 拿着很结实 这个价钱很划算...,价格,1
TRAIN_54321,图书音像,推荐 推荐这本书学设计的人可以看的。。。,其他,1
TRAIN_54322,电脑/办公,绝对正品 一打开包装就看出绝对是正品,其他,1
TRAIN_54323,家居生活,物美价廉啊亲 别人都说漏水我都没发觉呢。还有就是那条手带也很厚实啊。 总之比起我在百佳看到的便宜很多。,价格,1
TRAIN_54324,图书音像,喜欢希望对自己有大的帮助好好利用 还没看翻了翻还不错,其他,1
TRAIN_54325,图书音像,教材完全解读王后雄学案高中数学必修4 这本书是给女儿买的她对这本书很满意对她很有帮助。,其他,1
TRAIN_54326,图书音像,物有所值 总体来说物有所值这年头14块钱能买到一本书已经很不错了貌似作者没有版权啊出版社只管印刷即可。是精装的装订也不错印刷比较清晰但我感觉还是有两个小缺点一是纸张有些薄这也是很多书的缺点搞不懂为什么现在书都搞的比以前薄二是里面的小故事之间没有分隔或者分隔标志不过这也不影响阅读。,内容,0
TRAIN_54326,图书音像,物有所值 总体来说物有所值这年头14块钱能买到一本书已经很不错了貌似作者没有版权啊出版社只管印刷即可。是精装的装订也不错印刷比较清晰但我感觉还是有两个小缺点一是纸张有些薄这也是很多书的缺点搞不懂为什么现在书都搞的比以前薄二是里面的小故事之间没有分隔或者分隔标志不过这也不影响阅读。,印刷,1
TRAIN_54326,图书音像,物有所值 总体来说物有所值这年头14块钱能买到一本书已经很不错了貌似作者没有版权啊出版社只管印刷即可。是精装的装订也不错印刷比较清晰但我感觉还是有两个小缺点一是纸张有些薄这也是很多书的缺点搞不懂为什么现在书都搞的比以前薄二是里面的小故事之间没有分隔或者分隔标志不过这也不影响阅读。,纸张,0
TRAIN_54327,图书音像,好 《厚黑学》一本实用的书,其他,1
TRAIN_54328,手机/数码,很不错的贴膜 这个买了两次了确实不错自己贴很实惠,价格,1
TRAIN_54329,图书音像,谢谢送货员辛苦啦 哈哈今天送货员终于把书送上门啦服务态度很好哦非常热情谢谢啦书的质量也不错第一次在卓越上买书感觉非常便捷呢。。。,服务,1
TRAIN_54330,图书音像,很好 就是我想要的那本书 用处很大 我喜欢,其他,1
TRAIN_54331,图书音像,不好 书送来的时候打开一看书皮有破损残缺和同是上网买的同学一比又贵质量有不好,包装,0
TRAIN_54332,图书音像,真实 初次看芮成钢的作品很喜欢虽然它的时间和平凡的万门很远但却同样能记起我们的震撼。,其他,1
TRAIN_54333,图书音像,不错的一本书 告别营养学白痴的书让我知道了原来补充营养是那么重要且有效已经拿给老爸老妈仔细学习了是该改变一下陈旧的有病才吃药的观念了,其他,1
TRAIN_54334,图书音像,hen hao 还可以第一轮复习用,其他,1
TRAIN_54335,家用电器,飞利浦 价廉物美 177元 听说只有在网上卖 不错 飞利浦质量很好,质量,1
TRAIN_54335,家用电器,飞利浦 价廉物美 177元 听说只有在网上卖 不错 飞利浦质量很好,容量,1
TRAIN_54336,图书音像,还行 书的确不错但我跟正规厂家对比了一下确定这不是盗版的,其他,1
TRAIN_54337,图书音像,龙应台的书绝对的好看5分 龙应台的书绝对的好看5分《目送》《野火集》《孩子你慢慢来》《亲爱的安德烈》都买了很值得慢慢的看细细的品味,外观,1
TRAIN_54338,图书音像,很好 文字大小排版很不错看起来很舒服,排版,1
TRAIN_54339,手机/数码,挺好 好东西好东西昨下午下的单今下午拿到货已经给iPod touch充好电了不用非接电脑上充。但是给iPod shuffle充电发现摸着的时候会发麻不知道原因。另外包装看着有点旧感觉有点不舒服。还好充电器本身没什么问题,电池,1
TRAIN_54340,图书音像,对于入门的我很适合用 我就是那种不懂穿衣服买一大堆衣服回来但有些从来没有穿过的人。 这本书对我这种菜鸟很适合。 教我如何穿衣服还有帽子啊鞋子啊我要慢慢看。,其他,1
TRAIN_54341,图书音像,内容好纸质差 一起买了迟子建的书有个共同问题——纸质太差粗糙而泛黄按道理说这两本书不是一个出版社出的怎么会纸质是一样的呢从大学起一直在亚马逊上买书这次是这么多年买到的纸质最差的给个解释吧,做工,0
TRAIN_54341,图书音像,内容好纸质差 一起买了迟子建的书有个共同问题——纸质太差粗糙而泛黄按道理说这两本书不是一个出版社出的怎么会纸质是一样的呢从大学起一直在亚马逊上买书这次是这么多年买到的纸质最差的给个解释吧,内容,0
TRAIN_54341,图书音像,内容好纸质差 一起买了迟子建的书有个共同问题——纸质太差粗糙而泛黄按道理说这两本书不是一个出版社出的怎么会纸质是一样的呢从大学起一直在亚马逊上买书这次是这么多年买到的纸质最差的给个解释吧,纸张,0
TRAIN_54342,图书音像,偶偶 买完之后就涨价两块虽然不是很多但也是一种心理。希望大家在读完书的同时也要运用到生活中。学以致用才是真理。,其他,1
TRAIN_54343,图书音像,很好的设计书 老外的东西还是挺实在的翻译什么的就不细究问题了。,其他,1
TRAIN_54344,图书音像,推荐级3颗星不错 推荐级3颗星不错可以一睹,其他,1
TRAIN_54345,图书音像,讲解的内容很好 讲解很详细前面还有关于考研的基本了解很人性,内容,1
TRAIN_54346,图书音像,名家画作 值的一买画工不错就是价格过高还有几本不收了,其他,1
TRAIN_54347,图书音像,可以 挺实用适合初学者 系统学习,其他,1
TRAIN_54348,图书音像,评价 物流很给力送货员态度也相当好但是书的质量比我之前买的差好多啊都是从亚马逊上买的,其他,1
TRAIN_54349,母婴/玩具,有点味儿 有点味儿放一阵才好,其他,1
TRAIN_54350,图书音像,很不错 书的质量很好纸张也不错,质量,1
