数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容
TEST_22141,550872.0,PRODUCT_234738,1253721600,我不适合,书还好吧 就是貌似我不适合练瑜伽
TEST_22142,29983.0,PRODUCT_316753,1302019200,"有效果,但不是雾状的","在车上试了,不能喷成雾状,只好喷在毛巾上用,用后感觉皮子更软,光泽增加,同时毛巾也变脏了,说明有去污的效果。"
TEST_22143,7808.0,PRODUCT_167256,1349884800,不错,"买来学学,感觉不错,就是内容少了点"
TEST_22144,127772.0,PRODUCT_341239,1332604800,为了价格,"哈哈哈哈,为了价格不得不打5分啊亲,便宜实惠,有注解,方便看 说明里写着厚度3.4,我量了下只有2.5怎么回事,总感觉这本比其他三本薄了好多好多,= =,等看过了再来评论有没有缺少章节的,嘿"
TEST_22145,189148.0,PRODUCT_61629,1221667200,有意思,"深入浅出,不长,好多故事大家都会遇到的!"
TEST_22146,918856.0,PRODUCT_470195,1317052800,一般,"我是不敢用它来擦镜头!!!!!!我看就是用来擦擦LCD,机身还不错 贼贵"
TEST_22147,1540.0,PRODUCT_131602,1270483200,看了很多遍都不腻,"活生生的掌上电视剧,十分爱重,欲罢不能"
TEST_22148,15756.0,PRODUCT_430884,1371657600,不错这个系列的,就是最后撕了一页啊什么情况
TEST_22149,670333.0,PRODUCT_143711,1329753600,很好的书,"很好啊,第一次在亚马逊购书,服务非常好。书也非常好,很喜欢。"
TEST_22150,536168.0,PRODUCT_364311,1372435200,喜欢,"为一个女人买的,为了给自己看的。"
TEST_22151,101579.0,PRODUCT_467718,1262188800,"好书,但印刷一般","好书,但印刷一般"
TEST_22152,957170.0,PRODUCT_469565,1341417600,印刷质量不错,印刷质量很好 纸质很好 日本的高中生果然很疯狂
TEST_22153,1455.0,PRODUCT_39241,1366387200,good,就是装系统有点麻烦...
TEST_22154,254134.0,PRODUCT_63226,1355760000,刚开始看,"刚开始看,感觉没想像中的好,看了没多少页,现在还一直放着呢"
TEST_22155,14085.0,PRODUCT_312592,1212508800,对此书的评价,"这本书的编写很好,但是书后的习题没有答案,不能作为参考,其次对于这本书,应该配有大纲,帮助大家理解."
TEST_22156,78626.0,PRODUCT_429099,1370966400,一本好书,"帮朋友买的,很好的一本书。"
TEST_22157,114744.0,PRODUCT_113050,1357315200,"很好,很有启发。",不知道我们能不能做到。努力吧。让孩子生活得更轻松、更快乐些。
TEST_22158,30170.0,PRODUCT_107940,1332172800,还行,"有五笔字码。字迹模糊,便宜,懒得换"
TEST_22159,3566.0,PRODUCT_202127,1262793600,好,"这个版本纸张挺好,扉页的藏书票也不错,内容不必说了。"
TEST_22160,649108.0,PRODUCT_20494,1329753600,喜欢,"看了又看,很好看,还和别人一起看。"
TEST_22161,154394.0,PRODUCT_365526,1327766400,看不下去,"看了把心安顿好,觉得不错呦买了这本结果看不下去饿"
TEST_22162,22937.0,PRODUCT_50074,1328112000,封面太残了,"我只喜欢书的内容,在书店看上的,见卓越便宜就买了,只是这封面也太残旧了,明显的折痕也撕过,不知被多少人看过"
TEST_22163,369077.0,PRODUCT_74516,1382284800,还好,"看了个牌子,难得能买到24寸的了"
TEST_22164,214113.0,PRODUCT_356001,1381680000,没有光盘啊!!!,为什么没有光盘!求解释
TEST_22165,260850.0,PRODUCT_450205,1369497600,现代西班牙语,"还好,不过书是下本。里面的内容没有多少中文。象我这种毫无基础的人,没有多大的用处。"
TEST_22166,425061.0,PRODUCT_325122,1264867200,忧郁的灵魂。,"装帧精致,纸页手感很好。 从没想过严谨精密如梁文道,亦有这样忧郁的精神。 总是一些让人心头一震的言语。 之后合上书,沉默良久的感慨。"
TEST_22167,27511.0,PRODUCT_258337,1316534400,一般,"昨天到货后立马试了一下, 感觉就一般, 下次要换别的牌子了。"
TEST_22168,87380.0,PRODUCT_271680,1322668800,"可能是盗版的,纸张很薄。","可能是盗版的,纸张很薄。 不是卓越送货上门,是自己跑到很远的邮局去取的,很讨厌"
TEST_22169,16776.0,PRODUCT_312217,1380470400,划算,划算  王小波 一口气买了两本
TEST_22170,129849.0,PRODUCT_431213,1369929600,好书,"原本是在读者上看到了这本书的节选,终于忍不住买了下来,确实很好看。"
TEST_22171,3535.0,PRODUCT_276621,1295539200,发膜效果还算挺好的,"发膜不错,可是卓越这价位是不是太不地道了!"
TEST_22172,23096.0,PRODUCT_212102,1360080000,"质量一般,送货一般,","早上看到可以当天配送到,所以下了订单。可是到了晚上我自己打电话去问,说需要明天才能送到。最后自己去取的机器。  机器没什么问题,开箱镜头上面有面上有一块脏东西,让我郁闷。此次购买体验很不好。"
TEST_22173,1091139.0,PRODUCT_271524,1349539200,漂亮 功能介绍准确,"实测穿墙能力可以接受 背对电脑 再隔一堵墙 转身时会卡一下 然后就接上了 大概心理作用觉得音质有影响。上午9点半到下午三点 间断使用 听歌、各种配对 还在用 续航应该过得去,PS:原来安卓手机连接蓝牙耳机放音乐也不是很费电么至少比想象中好多了,先前因为看到有说只能播放两个小时所以犹豫了 后来仔细看是6个小时标称 评价也认可 又赶上178降价到159所以下单了 没有后悔。音质本人实在听不出来就不说了。"
TEST_22174,7993.0,PRODUCT_55936,1371830400,性价比很高,"收到了产品之后,打开试过后觉得跟自己的预期差不多,外观挺好的,没什么味道,整体都不错,性价比很高,重量虽然还没称,但应该在描述的误差范围之内。"
TEST_22175,299170.0,PRODUCT_241391,1313856000,质量很不错,"第二次在卓越买书了,质量相当不错,性价比高!"
TEST_22176,987504.0,PRODUCT_258938,1318262400,给力,"很好,以后买书就这里啦!希望有更多推荐书目"
TEST_22177,251840.0,PRODUCT_18810,1366905600,了解真佛学的开门书,"先从朋友处读到这本书,随手翻开后就一路读下去了,没有佛经的深奥难懂,也没有其他一些论佛讲禅的书的理论种种,以平实的语言讲述佛陀的平生,让人觉得亲切可信。而作者的本意,也在通过此书告诉世人究竟什么才是佛和佛学。推荐。"
TEST_22178,174710.0,PRODUCT_24933,1294848000,买得起耳机 买不起耳放,本来买了这个 想要用在功放的耳机输出上 但是虽是低阻 但还需耳放才能出好声 投入太大 还是拒收了 换了老铁的ath-ad900 先用低端的凑合吧 有钱的话还是买白牙的dt880(600欧)+A1
TEST_22179,271738.0,PRODUCT_129613,1239638400,"韩版书,真的不错","之前也看过一些胎教的书,可能是因为国内对于胎教研究的时间不长,所以总是欠缺说服力。这书我看了,真的很好,想想也是啊,如果不好,在韩国的销量也不会好的,卖的不好的书,谁还敢再出版啊,哈哈~"
TEST_22180,254585.0,PRODUCT_114817,1386604800,垃圾鞋,穿了没多长时间掉皮......不要买
TEST_22181,357917.0,PRODUCT_437671,1374681600,点烟器分配器,"黑色,做工比原来买的奥舒尔好,插头和点烟器接触松紧适中。"
TEST_22182,48482.0,PRODUCT_210089,1319644800,送货快,"帮朋友买的,送货很快"
TEST_22183,40086.0,PRODUCT_508990,1306512000,正版?????,"中册封面黏贴颠倒,下册319 页到350页与中册页数内容重复,导致下册数篇无法阅读,这难道就是正品保证吗?"
TEST_22184,4087.0,PRODUCT_127734,1368806400,支持国产,内存够大 运行起来也够用
TEST_22185,944918.0,PRODUCT_137969,1321481752,涨涨见识,"公司上个破班挣的不多还TM天天遭人算计,买本厚黑看看涨涨见识"
TEST_22186,40059.0,PRODUCT_431853,1384272000,还行,"还行,用着还可以,味有点重"
TEST_22187,441176.0,PRODUCT_176561,1214236800,太棒了,"讲得非常清楚,书中点评十分到位,啊 迷上国学"
TEST_22188,75352.0,PRODUCT_25903,1342800000,一般般,"很普通的练习册,而且字小,很一般,就是有几页讲了一点注意事项还行,不推荐"
TEST_22189,467356.0,PRODUCT_493190,1335369600,满意,"很不错的修正带,孩子用着好"
TEST_22190,252312.0,PRODUCT_210780,1326643200,很不错 值得推荐,书才看了一半 很不错的情节设置 每一章节看似不相关但是却大有联系。 文章写得很平实 内容却引人入胜 值得推荐!
TEST_22191,55525.0,PRODUCT_465003,1372348800,还好吧,"挺薄的,但是散热不是很给力,我也不玩儿游戏,看个视频就挺热的了……"
TEST_22192,398893.0,PRODUCT_452129,1342368000,可以学习一些听课方法。,"质量什么的都不用担心了 书中提供的学习方法还是很有用,一条一条列举得很清楚对于中学生和高中生都有帮助 。"
TEST_22193,470694.0,PRODUCT_130684,1364313600,"送人,人家很满意","内容精彩,看完书,再去看电视剧"
TEST_22194,576515.0,PRODUCT_16008,1354550400,很喜欢,"昨天下单,今天就到了,速度真快,外壳也很好用,很漂亮,很喜欢"
TEST_22195,357241.0,PRODUCT_326376,1364745600,很好,"很好的书,讲解很细,物流很快!"
TEST_22196,501291.0,PRODUCT_204615,1377273600,书很好,"送货有些慢,书送来的时候有点皱皱巴巴的。附赠光盘"
TEST_22197,161335.0,PRODUCT_53903,1370361600,"孩子很喜欢,价格也实惠","比之前借来的盗版的印刷清晰得多,应该是正版,就是没有看到防伪的腰封"
TEST_22198,272574.0,PRODUCT_251614,1373126400,古今,"翻译尽管看不懂 ,但不影响自己的心情"
TEST_22199,2703.0,PRODUCT_65115,1329321600,动听,"包装还是那么简单,一个塑料袋子,包装实在是有待加强啊.....还好没坏了CD,回来赶紧先试试,曲子不错,喜欢听..."
TEST_22200,94959.0,PRODUCT_335421,1278000000,终于上市了!,"昨天买到的书,看了大袖遮天的《末日》!深感现在地球被破坏,人类自作自受,还在那里乱说,感觉杂志做的很有力道,让人看了很有感悟!希望以后多出这样的故事!可以激发人思考的! PS:求无欲真是帅哥……"
TEST_22201,17816.0,PRODUCT_183793,1335283200,经典之作,"五折的价格购买,算是性价比很高了,没有前面说的那么劣质,和书店里的一样。这本书能印到11版,足以说明它的受欢迎程度。。。词汇,语法,应试技巧,题型解读都全乎了,对高中学生来说很不错,可以起到词典+语法书+技巧的作用!"
TEST_22202,111587.0,PRODUCT_509924,1369152000,现在还没看哦,这本书还没看  不与评价哈
TEST_22203,1097914.0,PRODUCT_383209,1363708800,调理露,用的还可以 但是就是口有点大的
TEST_22204,16622.0,PRODUCT_134589,1329408000,赞,"作为封面控,大爱封面啊~~比想象中小,很精致的"
TEST_22205,1080440.0,PRODUCT_212774,1348588800,第2天降价~~诶,还可以~~麦克垃圾~第二天就降价~陪了20多~诶~~~~~~~凑副用吧~~麦克是真垃圾~杂音太大~~有可能我电脑问题~~
TEST_22206,106964.0,PRODUCT_522809,1295625600,质量欠缺,"到手时不知道为什么总觉得书的印刷不像是正版,而且书框有折损,不是很让人满意。但是送货速度快,服务态度好,况且折扣也很低,总体还是比较满意的。"
TEST_22207,847951.0,PRODUCT_364311,1380556800,总体不错,"硬皮包装,封面简单而优雅。而且价格便宜,质量却挺好的。只是里头我看到了几个错别字,这是美中不足的地方。"
TEST_22208,59710.0,PRODUCT_208809,1337616000,大爱啊,"为做这个三明治特意去买了可可粉,做出来跟效果图一模一样,儿子喜欢的都不舍得吃"
TEST_22209,43464.0,PRODUCT_227081,1381507200,比想象中薄,"挺舒服的,裤裆有点开线了现在"
TEST_22210,1244850.0,PRODUCT_324960,1326124800,"好,满意,但书下角邹了,有点破,不过算了,请以后注意。","好,满意,但书下角邹了,有点破,不过算了,请以后注意。"
TEST_22211,1027608.0,PRODUCT_224885,1294070400,是旧版的,"这本是老版的书,后面的翻译稍微有点出入。答案也不多,个人觉得看个翻译跟语法就差不多。其他没什么。"
TEST_22212,3828.0,PRODUCT_480248,1297872000,还行,"后面有一些不错的花样,但书有点小的破损,这次购书,是我在卓越购书最不满意的一次,对卓越开始有些失望了。"
TEST_22213,147750.0,PRODUCT_148071,1365264000,很舒适的托架,"主要是桌面拥挤,节省空间用,方便画图工作等"
TEST_22214,496881.0,PRODUCT_248534,1321027200,就是我想要的,"收到货后,迫不及待的打开,就是我想要的,没见过这么沉的,没见过这么亮的,也没见过这么下水畅快的,小小的地漏成为我小卫生间的亮点了。贵有贵的道理!"
TEST_22215,815.0,PRODUCT_328782,1370620800,非常满意,"昨晚下的单,今天上午就到啦~书质量很好。北岛的书很经典"
TEST_22216,481496.0,PRODUCT_137599,1201622400,不错!,"书很不错!先有的书才有的电视剧,好像书还曾经一度被列为禁书,电视剧也删去了一些敏感情节,建议喜欢这类军事题材的人看看此书。我老公有军人情节,自己看了觉得感慨万千,又推荐给别人,我自己因为带宝宝还没来得及看。"
TEST_22217,27661.0,PRODUCT_226336,1345046400,不错蛮好用的。,"很好用,不错的东东。在使用中,至少现在还没发现不良。"
TEST_22218,832.0,PRODUCT_109086,1371052800,必读先知,"两层封面的那种,外层很漂亮,但是个人不喜欢这种,至少看的时候得取下来。字体印刷都很漂亮,是中英文都有,里面插图也很好看,适合收藏。纪伯伦的先知确实应该读读,能懂不少为人道理,使得人没那么浅薄。最喜欢论爱情,论婚姻,论孩子,论自由,以及沙与沫。论爱情婚姻孩子这几篇应该是先知的经典片段,基本网上都有。写评论的时候就想起里面的You may judge others only according to your knowledge of yourself. 也许我的书评也只是根据自己所仅有的知识跟自己的观点出发,是对是错,谁知道呢! 但是这本书永远不会过时,无论时代如何变化。这点我敢肯定是对的。"
TEST_22219,614116.0,PRODUCT_9384,1364054400,不错,"没用彩页的,内容很实用"
TEST_22220,781536.0,PRODUCT_67654,1365696000,挺好,不错  效果还是不错的 质量也可以
TEST_22221,20701.0,PRODUCT_441733,1314720000,很中看的一本书,"该书虽小,但编版、内容都是很可以的,时不时适合随时拿来看的那种!!!!"
TEST_22222,1069658.0,PRODUCT_206701,1271520000,不是很满意,看到同学的那本两级的 觉得不错 就买了这本1级的 但发现没有二级那本好 最起码动词没有按照末尾音分
TEST_22223,919885.0,PRODUCT_440933,1329062400,很好,"书很好,是正品,很满意"
TEST_22224,60894.0,PRODUCT_213427,1338652800,该系列书不错,"印刷质量不错,书很新"
TEST_22225,3283.0,PRODUCT_351688,1224604800,好!,"运送超级快,包装完好,再加上这个价格! 价廉物美!非常好!"
TEST_22226,82700.0,PRODUCT_452384,1302278400,很不错(宝宝22个月),书标明的是3岁自我阅读的 不过想想三岁的宝宝的话 这书有点简单 可能 特别是一直保持阅读习惯的宝宝的话 估计会更加简单 宝宝还算喜欢 特别是小小的小猪“小猪又掉下去了”我也挺喜欢的 有3本是公主系列的 我家是女宝 还第一次接触这种粉粉的公主 不过有本公主说 怎么才算公主 要像白雪公主一样有爱心 像贝儿一样喜欢看书 不错不错 就是最后说会得到王子的爱 让我微微有点。。。汗 不多说了 感觉像书托了 哈~
