数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_47470,114583.0,PRODUCT_88449,1313683200,未来选择篇结束,"正版日文,品相依然不给力,可能是保存太久了。纯属收藏的慎重。里面完好无损,只是封皮。。。唉~ 227~237话~",4.0
TRAIN_47471,179465.0,PRODUCT_462525,1368115200,好伤啊,"虽然不算悲剧,可是看得还是好伤心。",4.0
TRAIN_47472,9839.0,PRODUCT_15284,1277481600,喜欢,"一套都买了,偶尔看看,不错。",4.0
TRAIN_47473,189741.0,PRODUCT_132184,1360252800,轻便韧性好,除了一般的家居工程 过节放花炮也可以保护一下吧,5.0
TRAIN_47474,303.0,PRODUCT_267028,1335283200,不错,"书不错,纸张的质量不错,字也清晰!不过呢,就是送快递的不好,虽说是同一个学校里,但是却没有送到我要求的地址,要我冒着大雨,跑了10分钟路程去领!",5.0
TRAIN_47475,397224.0,PRODUCT_434000,1318867200,比较喜欢,"可以,和肤色比较接近,又不太油,我喜欢。",3.0
TRAIN_47476,4503.0,PRODUCT_350648,1386950400,书很好,"帮同学买的,很好的书",5.0
TRAIN_47477,239833.0,PRODUCT_215132,1365868800,很棒~,"比实体店便宜很多,塑料膜封着,很完好的一本书。坐等下集",5.0
TRAIN_47478,161911.0,PRODUCT_474883,1278000000,不错~!,"这本书是看了之前顾客买了后评价还可以才买的,一直想买一本关于归纳在一起的词汇书籍,收到后,看了下碟子没有断裂,感觉比较幸运,因为之前看到很多顾客都会评价在亚马逊上面买带有碟子的书籍很多收到后碟子都是坏的。体积也比较小,携带比较方便就是了。纸张也不是很差很薄的那种,总之推荐其他顾客买~!",4.0
TRAIN_47479,12179.0,PRODUCT_374581,1322668800,很不错哦,"早上定的货下午就收到了,很快,东西是正品,比想象中的要小要好看",5.0
TRAIN_47480,705339.0,PRODUCT_128521,1377619200,很喜欢,"很快就看完了,里边很多话说得特别好!",5.0
TRAIN_47481,310035.0,PRODUCT_326858,1260892800,不能说好也不能说不好,"每个孩子的成长环境不同也就促使家长们应该都有一套自己的育儿方法,作者成功培养了六个子女,这是一件了不起的事,但对于普通老百姓来说,起点有些高了。",3.0
TRAIN_47482,48352.0,PRODUCT_506742,1373558400,这本很好看哦~,"物流很给力两天就到了,书很好,就是封面被寄过来的时候弄得有些皱啦···下次要小心哦!",4.0
TRAIN_47483,666560.0,PRODUCT_130876,1361808000,很好,"在AMAZON上买了很多东西了,一直都不错。宝宝喜欢。",5.0
TRAIN_47484,1353959.0,PRODUCT_411992,1325865600,很大两本,"觉得有一些挺吃力的,应该买精选的。",5.0
TRAIN_47485,194817.0,PRODUCT_85298,1324483200,哈哈哈,"还不错,全是题,可买",4.0
TRAIN_47486,144737.0,PRODUCT_165209,1273161600,很好的一本书,"这本书我已经看了两遍了,每次都感觉物超所值,都会有新的感触,新的发现。",5.0
TRAIN_47487,19482.0,PRODUCT_119225,1334505600,还可哟以,"还可以吧,就是刚开始收到了机子一直出毛病,现在好多了。送货很快的",4.0
TRAIN_47488,393947.0,PRODUCT_455990,1214841600,这本书是清华老师编的配套《电路原理》课后习题答案,"不知道楼上那位怎么说没有答案? 这本书就是教材的答案啊,还有一些考研习题什么的。总之还可以的",4.0
TRAIN_47489,372519.0,PRODUCT_91741,1296748800,很喜欢·,一直一直就很喜欢【阿狸】~哈 书的手感很不错 货到的也很快~~,5.0
TRAIN_47490,56263.0,PRODUCT_455741,1302796800,赞一下,"先说排版,字体有点小,但已经习惯了。 内容的话没的说,文字优美,宛如一件精雕细琢的工艺品;描写也很到位,刻画了主人公一步步走向堕落,以及最终的毁灭的全过程。我感觉自己的心也随着故事的发展不断下沉,而Dorian Gray的悲惨结局反倒是一种解脱。 每个人都活在自己编织的面具下,但真正的罪恶是永远藏不住的。",5.0
TRAIN_47491,861673.0,PRODUCT_342662,1387900800,"还好吧,就是太大了!","看了评论,原以为有足球那么大,结果实物差不多有篮球那么大!",4.0
TRAIN_47492,8780.0,PRODUCT_477765,1314720000,"纸张轻,印刷不错","常见的外版图书,原来外文书店才有的卖,而且特贵。 终于平民化了,不错。 ~尤其喜欢这种纸,轻!",5.0
TRAIN_47493,150610.0,PRODUCT_28334,1382803200,HTC T329t TD-SCDMA/GSM 3G手机,原装 未开封 不错。。。比京东体验好。。。。,5.0
TRAIN_47494,493683.0,PRODUCT_103318,1335110400,没有想象中那么好!,"也许已经有了自己本身的世界观, 哲学观点, 书中的观点不是那么能接受, 相应的也不想要孩子就这么全盘接受了. 似乎买这套书主要还是受了媒体广告的影响! 当然,对于没有什么哲学观点的家长或孩子来说, 还是比较好的普及本. 另外, 比较而言, 价格也似乎有些贵了.",3.0
TRAIN_47495,129544.0,PRODUCT_494502,1378051200,很值,"字有点小,不过平装这样也不错了,应该是正版,参加了满100减50的活动,相当于才几元钱,很值!内容还没看。",5.0
TRAIN_47496,293380.0,PRODUCT_75283,1366646400,儿童趣味手影 书,"喜欢,可以培养宝宝的想象力。",5.0
TRAIN_47497,270402.0,PRODUCT_516534,1328198400,有滋有味,"原滋原味的帖子。不过初学要练的话,最好配《间架结构九十二法》",5.0
TRAIN_47498,520.0,PRODUCT_438670,1361548800,kindle版很吸引就下了,"名著啊,看着很吸引就下了,还没看呢",5.0
TRAIN_47499,1155103.0,PRODUCT_289815,1372348800,只能说这个价钱还行吧,"音质效果一般啦,这个价位也没有那么高的期待,戴久了感觉还是不太舒服的。",3.0
TRAIN_47500,261582.0,PRODUCT_273761,1380643200,厚黑学,"不错哦,有好多作者写时的观点",5.0
TRAIN_47501,2029.0,PRODUCT_296060,1316534400,好,比较不错比较不错比较不错比较不错,5.0
TRAIN_47502,178731.0,PRODUCT_476420,1343059200,好书,"阿尔博姆的书一向以深邃的思考见长,此书亦不例外,是本有哲理有思想的好书。书的封面很精美,商品十分完好,没有任何缺损。只是,纸质柔软,排版简单,装订线可见……",4.0
TRAIN_47503,5178.0,PRODUCT_45130,1330876800,无法确定是否为正品行货,"1.包装盒没有防伪标记,按照包装盒上贴的普威代理网站所查SN为正品。疑惑的是为什么不是大陆唯一代理商七喜官方认证?这个普威我也不清楚何来历。 2.对比行货实物图,除了包装盒有所不同以外,机身也没有任何玻璃贴膜,所以疑惑是否为原装未拆封机。 3.机身贴标写的made in Thailand,盒子贴的产地深圳。 4.写入速度20+ MB/s,实际内存465GB.用起来比较静,希望质量耐用就好,毕竟是存储备份文件用的,它万一坏了我还没辙。",3.0
TRAIN_47504,144737.0,PRODUCT_90289,1300377600,非常不错,"非常不错,但是不如宋拓本影印的那个好,仅供参考",5.0
TRAIN_47505,190285.0,PRODUCT_424602,1333814400,应该还不错吧,给小姑买的  小姑说还可以,4.0
TRAIN_47506,785693.0,PRODUCT_156760,1372694400,"大数据,未来竞争的核心力!","未来谁的平台大,谁的信息量大,谁就是行业内的霸主!",5.0
TRAIN_47507,52028.0,PRODUCT_174853,1363017600,东西不错,送给朋友的 朋友很喜欢,5.0
TRAIN_47508,14746.0,PRODUCT_520550,1249315200,想买`持币观望,机子看上去不错`但有些遗憾` 1.不送内存卡? 2.1点一冲.不人性`抠门 3.是否为智能手机.是否支持后台操作`三星专有操作系统那种? 4.价格有点高.相比之下我愿意买M8 5.移动定制的不? 本人是马上要进大学的学生.每年当地移动联通都有大幅优惠活动`一直很信赖卓越` 进入大学手机本本都需要大钱.望推出优惠活动.减轻大学入学负担` . 望卓越考虑` ` 价格合理`准备买入` ` 带EMS要多少钱?,4.0
TRAIN_47509,571602.0,PRODUCT_521939,1358006400,不满意,不好 不知是不是正版 竟然有6页漏印的 嫌退货麻烦 自己又借别人的书复印的,1.0
TRAIN_47510,37026.0,PRODUCT_383691,1381939200,Good,"教材讲解详细,适合阅读。",4.0
TRAIN_47511,233235.0,PRODUCT_39174,1381852800,东西还不错,"东西还不错,出汁多,声音比较大",4.0
TRAIN_47512,20954.0,PRODUCT_438817,1338652800,盗版,"盗版,正版是《美学散步》没有的,书中明显的错误太多",1.0
TRAIN_47513,483605.0,PRODUCT_202693,1341849600,物超所值,"很适合,考研复习,新东方编排不错!",5.0
TRAIN_47514,118868.0,PRODUCT_182563,1263312000,从豆瓣上过来的,"我从豆瓣上的《三国演义》链接过来的,竟然是这个,技术出了故障吧?卓越的工作做的不好喽~",1.0
TRAIN_47515,809730.0,PRODUCT_341117,1288627200,可以,"可以看懂比较难懂的三国故事,就是纸张比较薄,前边一页的画有时候就像要印到下一张上一样。",4.0
TRAIN_47516,5016.0,PRODUCT_350725,1363449600,性价比不错,"应该是正品,还不错!",4.0
TRAIN_47517,741970.0,PRODUCT_415840,1294070400,3岁的宝宝正合适,"内容覆盖面很广,从各种方面来强化1-10以内的数字.挺好的.不过贴纸还少了点,部分游戏如果用数字代替圆点,收到的效果会更好!",4.0
TRAIN_47518,328762.0,PRODUCT_387436,1352131200,很适合学英语,"大小适合携带,所举例子比较日常,不错。",5.0
TRAIN_47519,76321.0,PRODUCT_422846,1337529600,书很好。,"书很好,儿子很喜欢看。",5.0
TRAIN_47520,8416.0,PRODUCT_411485,1326470400,评论,"读完此书,我才知道孩子的那些现象就叫敏感期,也认识到了敏感期对于孩子成长的重要性,但是书中缺乏对不同敏感期的针对性的做法,看时觉得挺有道理,看完后觉得有一些迷茫!",2.0
TRAIN_47521,302510.0,PRODUCT_329124,1298649600,书还不错,"本书不错,是全本的,唯一的缺憾就是,封面上写了“语文新课标”字样,感觉是败笔!不过书看起来真的和课本似的!书也比较轻,拿着很方便!",4.0
TRAIN_47522,28941.0,PRODUCT_488137,1334678400,"非常可爱,非常给力的一款吹风","粉色小花的吹风很有爱,风力两档都算给力,满分!",5.0
TRAIN_47523,328108.0,PRODUCT_71616,1286467200,印刷装祯很精美,"印刷很精美,超过了我的想象,读起来很爽。",5.0
TRAIN_47524,187205.0,PRODUCT_96758,1332864000,我很满意,"脚架很好,比市场价低了很多。由于一直没有用独脚架,所以收到货一个多月以后才发现缺少一个配件,就是腕带和转接头。抱着试一试的心理联系了客服。谁知第二天就有了回复,第三天就收到了配件。亚马逊的服务真的可以信赖。以前我一直使用货到付款,总还是有所担心的。现在,家里大小用品我全部都在亚马逊购买并且直接网银提前付款,省得还得为了等快递而守在家里。",5.0
TRAIN_47525,27374.0,PRODUCT_435749,1346774400,配件太简陋了,"发货很快,几颗星是给物流的。 499秒杀,其实不便宜了。 原因就是配件太少,只送了一个不实用的包。连电源适配器也没有,只能连电脑充电或者自己另外配充电器。 机身自带50m左右的储存,没有sd卡,需要另外买。所以499纯粹是忽悠! 由于没有卡,使用情况晚些再补,届时可能加分或者减分。 今天拿到sandisk卡,试了一下,效果还可以。所以回来加了1星!",4.0
TRAIN_47526,120041.0,PRODUCT_520050,1229788800,人生就是这样的可以把你抬起又狠狠的摔下,"先来看段话: “你知道在XX处的那段苦难对于我来说意味着什么吗?“ “仕途的终结就是人生理想的破灭,更何况当一个生活在一个没有尊严和希望的状态下,连做人的清白都是一种奢望,现在我可以很泰然的笑,当时可笑不出来,欲哭无泪’ “我当年才有22岁,还必须生活在众多的猜忌、口水和白眼中,为了生活被弄到XX组去工作,知道别人如何说的吗?XX肯定是贪污了XX款,被下放劳动改造呀!” “俺家穷呀,为了有饭吃还必须忍着干活,这无疑让人觉得我是对这种猜忌的默认,全XX处的人都在说,如果他没有问题,为啥被弄到XX组?如果他没问题,为啥还能如此老老实实地接受下放劳动?当时除了我们自已,所有人都是这想看的这样想的。” “所以直到现在,我这个人在XX处仍然是一个贪污而受处罚的罪有应得的人,没有人会同情我,也没有人会相信我是清白的。连我那个XX组的人私下评论我时都说,XXX搞肯定搞了些钱的,只不过没搞太多!” “所以事出有因,我当时无法把这些情况告诉你,更没有告诉我父母,其实直到现在,你父母仍然不明白我当时在单位上的处境,情况比他们想象的要恶劣得多,以致于后面我连班都无地上,生活来源都没有,罪名又多一条,说我你家不上班是在吃软饭!所以当时你觉得我不象个男人,成天呆在家里吃父母的,只会用别人的钱” “虽然面对这些苦难,可我当时却从没想过离开你,从没想过分手,我一直坚信苦难会过去,你只有了解当时我受到的遭遇有多痛苦,你也才能明白当时我为了付了多少,也才明白当时我是多爱你!” “所以这就是命嘛,命中要有此一劫,命中要受此一难,最悲惨的是受尽折磨最后还发现是自已活该,并没人领情, 只不过想让你知道些真相,并不是想向你诉苦,无论多苦都成过去,往事真能如风。” “从认识你到分手到完全放下这些过去,我一共用了十年时间,不容易呀!从你对我说分手的第二天我送你上大巴,我都没有觉得痛苦,觉得是解脱,但放下那几年受到生活打击和心理创伤,我用了很多年!” ===以上是我一位朋友在今天所对我说的话,我只对其中涉及的单位和关键字眼作了修饰,其余全是朋友的原话,同时这也是一个真实的故事,字字都是发自心声。 的确如此当一个意气风发的青年刚刚从学校毕业步入社会,准备伸开双手拥抱他未来美好前景时,一场轩然大波突然将他掀翻在生活的最低谷最暗处时,他将如何面对? 当周围的人都误解你不理解你,当你万口难辩时,你的尊严在哪?当你无情遭受打击陷害时,你向何人诉说? 不是所有的苦难男人都扛得住,一个人的心理的承载力也是有限的,《深牢大狱》里的刘川的故事虽然和我朋友并不一样,但是我觉得有一点是一样的,他们都是一样在苦维中慢慢成长起来学会坚强的男人,正如我朋友说的自以为很快可以解脱,没想到却用了相当长的时间才能从这段阴影中走出来,才能将所有一切放下,即使是小说,它的素材也是来源于生活,只不过经过了艺术加工或者高度提炼揉合,看完这本书你可以感受一个人的命运是多么的无常,甚至不是人为可以控制和把握的,坎坎坷坷起起落落,你不得不为之长叹。 《深牢大狱》有一个美好的结局:善良的小柯就是在默默在背后关心刘川的那个女人,不离不弃直到最后刘川才发现真相,刘川在狱中收到的所有汇款和物品全是小柯以匿名的方式寄出的,两个真心相爱的心紧紧贴在一起...... 我的故事虽然没有如此完美的一个结局,但是在经过了这么十几年后,在至今孓然一身的他写给我那些话后,我才慢慢了悟,生命里本不该错过的那个好男人,当初二十出头为我遭遇到这么多不幸,所有的苦和泪都自己一个人独自承受,需要多大的忍耐力? (因为当时单位同时招了三位临时工,我是其中一位,另两位都是高干的子女,结果只有两个名额可以转正,出身工人家庭的我显然是被淘汰出局的,而我正在和他相爱,我们都是同一年毕业先后被分配到单位的年轻人,他是学会计出身的,做一名司务长,经常会和现金帐目打交道,而我们那位领导不仅在那私设小金库,而且吃喝很多糊涂帐都是找许多名目来报销,当他把转正名额给了和他平起平坐的高干的子女后,因了我和他的关系,怕我们揭穿他,于是先下手为强先以别的原因把我调离原岗位和他分离两地,而后又对他则采取威吓的手段说帐目不清要查帐等等,在等候查帐期间把他调到生产一线去和大锤螺丝打交道,而查帐经他指派的人走了两回过场,没有任何说法,事情无疾而终,最后看这一招也无法动摇我们的感情,于是一线也不让你上也不安排任何工作,最后没有办法朋友23岁只身南下投奔他同班的在广东的同学,第二年单位出了通知将那一年同时出去的学校毕业生全部按除名算) 只想说:如果人生可以重新选择,我一定不让自己离开你! 如果真有来生,我一定会做和你面对风雨的女人!",4.0
